subscription_id,account_id,start_date,end_date,plan_tier,seats,mrr_amount,arr_amount,is_trial,upgrade_flag,downgrade_flag,churn_flag,billing_frequency,auto_renew_flag,is_churned,is_active,account_name,industry,country,signup_date,referral_source,tenure_days,tenure_months,month,total_usage_events,total_usage_time,total_errors
S-44483e,A-bbc346,2024-09-30,2024-10-22,Enterprise,19,0,0,True,False,True,True,monthly,True,1,0,Company_138,FinTech,US,2024-08-29,partner,22,0.7,2024-09,39.0,11668.0,0.0
S-b75a31,A-a8b49c,2023-11-10,,Pro,7,343,4116,False,False,False,False,annual,True,0,1,Company_72,Cybersecurity,UK,2023-10-06,partner,811,27.0,2023-11,26.0,9190.0,0.0
S-731ee3,A-9077b0,2024-11-09,2024-12-07,Enterprise,14,2786,33432,False,False,False,True,annual,True,1,0,Company_41,HealthTech,US,2024-08-25,ads,28,0.9,2024-11,69.0,23157.0,5.0
S-0c91c4,A-2789e3,2024-10-11,,Enterprise,11,2189,26268,False,False,True,False,annual,True,0,1,Company_268,FinTech,US,2024-09-14,partner,475,15.8,2024-10,72.0,15328.0,3.0
S-148506,A-3a5ad8,2024-01-01,,Basic,9,171,2052,False,False,False,False,annual,True,0,1,Company_94,HealthTech,US,2023-12-05,organic,759,25.3,2024-01,38.0,5273.0,7.0
S-23d802,A-ad64c6,2024-07-24,,Basic,54,0,0,True,False,False,False,monthly,True,0,1,Company_175,DevTools,UK,2024-02-23,event,554,18.5,2024-07,9.0,2358.0,0.0
S-3e3033,A-e60f9d,2024-12-11,,Pro,31,0,0,True,False,False,False,annual,True,0,1,Company_178,FinTech,US,2024-08-26,other,414,13.8,2024-12,31.0,13022.0,0.0
S-d5ac8c,A-ef84cf,2024-05-22,,Enterprise,34,6766,81192,False,False,False,False,annual,True,0,1,Company_274,EdTech,US,2024-03-01,partner,617,20.6,2024-05,35.0,6862.0,1.0
S-ad31b0,A-5b051a,2024-12-29,,Pro,22,1078,12936,False,False,False,False,monthly,True,0,1,Company_181,Cybersecurity,US,2024-08-05,event,396,13.2,2024-12,46.0,4777.0,7.0
S-a61006,A-8bde0c,2024-12-24,,Enterprise,12,2388,28656,False,True,False,False,monthly,True,0,1,Company_287,DevTools,US,2024-11-04,organic,401,13.4,2024-12,50.0,18651.0,0.0
S-467d4a,A-1b7577,2024-11-14,,Pro,9,441,5292,False,False,False,False,annual,True,0,1,Company_39,Cybersecurity,US,2024-10-27,other,441,14.7,2024-11,55.0,13970.0,2.0
S-e1dc0b,A-e5d6ab,2023-09-16,,Pro,17,0,0,True,False,False,False,monthly,True,0,1,Company_7,EdTech,US,2023-04-15,partner,866,28.9,2023-09,38.0,12397.0,1.0
S-4b7873,A-0651a4,2024-11-25,,Basic,16,304,3648,False,False,False,False,annual,True,0,1,Company_255,HealthTech,FR,2024-10-16,organic,430,14.3,2024-11,52.0,14753.0,3.0
S-9f57f5,A-96e141,2024-05-04,,Enterprise,14,2786,33432,False,False,False,False,monthly,True,0,1,Company_134,DevTools,UK,2023-08-12,partner,635,21.2,2024-05,26.0,4921.0,0.0
S-a82473,A-fda07f,2024-09-12,,Enterprise,16,3184,38208,False,False,False,False,annual,True,0,1,Company_230,Cybersecurity,FR,2024-08-11,partner,504,16.8,2024-09,22.0,5504.0,1.0
S-15582c,A-600734,2024-09-05,,Basic,29,551,6612,False,False,False,False,monthly,True,0,1,Company_327,DevTools,US,2023-11-14,organic,511,17.0,2024-09,51.0,17380.0,1.0
S-caca4f,A-e83938,2024-12-06,,Basic,54,1026,12312,False,False,False,False,annual,False,0,1,Company_111,DevTools,UK,2023-11-21,other,419,14.0,2024-12,41.0,9930.0,2.0
S-4911f9,A-bb2f49,2024-12-07,,Basic,8,152,1824,False,False,False,False,annual,True,0,1,Company_356,Cybersecurity,US,2023-05-28,other,418,13.9,2024-12,59.0,20270.0,3.0
S-f7f6d7,A-425e76,2024-05-07,,Basic,14,266,3192,False,False,False,False,monthly,True,0,1,Company_110,DevTools,UK,2023-05-17,other,632,21.1,2024-05,11.0,671.0,0.0
S-1a0f22,A-d26ab4,2024-12-20,,Enterprise,18,3582,42984,False,False,False,False,monthly,True,0,1,Company_497,DevTools,UK,2024-11-07,organic,405,13.5,2024-12,59.0,13262.0,3.0
S-3037ab,A-b9eed8,2024-08-27,,Basic,17,323,3876,False,False,True,False,annual,True,0,1,Company_189,Cybersecurity,US,2024-02-23,organic,520,17.3,2024-08,47.0,18215.0,7.0
S-722103,A-a09355,2024-10-27,,Enterprise,14,0,0,True,False,False,False,monthly,True,0,1,Company_459,FinTech,US,2024-08-10,organic,459,15.3,2024-10,95.0,25929.0,5.0
S-ca1cb9,A-5a215a,2024-09-16,2024-11-13,Enterprise,87,17313,207756,False,False,False,True,annual,False,1,0,Company_358,EdTech,FR,2024-01-05,other,58,1.9,2024-09,17.0,8395.0,0.0
S-00f31d,A-410e86,2024-12-02,,Pro,24,1176,14112,False,False,False,False,annual,False,0,1,Company_210,FinTech,US,2024-11-10,organic,423,14.1,2024-12,40.0,12816.0,2.0
S-3236ee,A-0b0d6d,2024-12-31,,Basic,13,247,2964,False,False,False,False,monthly,True,0,1,Company_267,DevTools,US,2024-12-30,organic,394,13.1,2024-12,50.0,10385.0,4.0
S-5cb87c,A-e89151,2024-04-20,,Pro,24,1176,14112,False,False,False,False,monthly,True,0,1,Company_234,FinTech,UK,2023-09-14,organic,649,21.6,2024-04,72.0,16219.0,11.0
S-3baf90,A-5a3eb9,2024-06-19,,Basic,40,760,9120,False,False,False,False,annual,False,0,1,Company_283,DevTools,CA,2023-08-20,other,589,19.6,2024-06,64.0,20048.0,6.0
S-3110d9,A-692f18,2024-08-20,,Enterprise,17,3383,40596,False,False,True,False,annual,False,0,1,Company_195,EdTech,US,2024-03-28,other,527,17.6,2024-08,55.0,14205.0,2.0
S-a0a5e3,A-6a7c9d,2024-11-29,,Enterprise,26,5174,62088,False,False,False,False,monthly,True,0,1,Company_324,Cybersecurity,US,2024-10-24,organic,426,14.2,2024-11,77.0,27009.0,1.0
S-fc2bf2,A-f3ff05,2024-08-01,,Basic,28,532,6384,False,False,False,False,monthly,True,0,1,Company_44,FinTech,IN,2024-07-06,other,546,18.2,2024-08,41.0,4607.0,3.0
S-9c67ab,A-c62e55,2024-04-04,,Basic,8,152,1824,False,True,False,False,annual,True,0,1,Company_315,EdTech,US,2023-02-08,partner,665,22.2,2024-04,84.0,13804.0,0.0
S-f22b7f,A-b44e3e,2024-12-27,2024-12-27,Enterprise,40,7960,95520,False,False,False,True,annual,True,1,0,Company_383,Cybersecurity,UK,2024-02-12,ads,0,0.0,2024-12,27.0,10664.0,2.0
S-71d31c,A-bd4708,2024-12-16,,Basic,37,0,0,True,False,False,False,annual,False,0,1,Company_257,FinTech,US,2024-07-21,ads,409,13.6,2024-12,19.0,8275.0,4.0
S-64d8c9,A-34ea2f,2024-11-30,,Basic,41,779,9348,False,True,False,False,monthly,True,0,1,Company_436,HealthTech,US,2024-08-15,organic,425,14.2,2024-11,23.0,10979.0,0.0
S-f4335b,A-075038,2024-08-19,,Enterprise,17,3383,40596,False,False,False,False,annual,False,0,1,Company_397,HealthTech,UK,2023-05-12,ads,528,17.6,2024-08,78.0,11242.0,7.0
S-1ad9cb,A-4d1e75,2024-10-10,,Pro,20,980,11760,False,False,False,False,monthly,True,0,1,Company_58,DevTools,US,2024-08-21,other,476,15.9,2024-10,74.0,26826.0,1.0
S-866608,A-88c6ca,2024-12-23,,Pro,23,1127,13524,False,False,False,False,annual,True,0,1,Company_179,FinTech,DE,2024-10-25,ads,402,13.4,2024-12,78.0,28218.0,4.0
S-fccc09,A-1f0ac7,2024-12-20,,Pro,24,1176,14112,False,True,False,False,monthly,True,0,1,Company_3,HealthTech,UK,2023-08-27,other,405,13.5,2024-12,69.0,14673.0,3.0
S-19858e,A-92a3af,2024-09-17,,Pro,30,1470,17640,False,False,True,False,annual,True,0,1,Company_259,Cybersecurity,IN,2024-07-07,organic,499,16.6,2024-09,103.0,30403.0,7.0
S-db0f41,A-afa505,2024-07-26,,Enterprise,70,13930,167160,False,False,False,False,monthly,False,0,1,Company_157,DevTools,US,2023-12-27,partner,552,18.4,2024-07,44.0,16244.0,3.0
S-897d69,A-0a282f,2024-12-20,,Pro,55,2695,32340,False,False,False,False,monthly,True,0,1,Company_2,DevTools,US,2024-08-27,organic,405,13.5,2024-12,24.0,7867.0,0.0
S-b57dcd,A-e5d6ab,2023-05-11,,Basic,5,95,1140,False,False,False,False,annual,True,0,1,Company_7,EdTech,US,2023-04-15,partner,994,33.1,2023-05,54.0,14557.0,3.0
S-6d3477,A-cd458b,2024-10-25,,Enterprise,47,9353,112236,False,False,False,False,annual,True,0,1,Company_430,DevTools,US,2024-06-15,other,461,15.4,2024-10,42.0,17882.0,3.0
S-6c3700,A-9779ad,2024-06-24,,Enterprise,40,7960,95520,False,False,False,False,annual,True,0,1,Company_171,Cybersecurity,AU,2024-03-29,event,584,19.5,2024-06,79.0,21605.0,4.0
S-50334b,A-f17767,2024-08-21,,Pro,12,588,7056,False,False,False,False,monthly,True,0,1,Company_123,DevTools,US,2023-01-30,event,526,17.5,2024-08,86.0,11781.0,6.0
S-9f9dfe,A-c62e55,2024-11-28,,Pro,30,1470,17640,False,False,False,False,monthly,True,0,1,Company_315,EdTech,US,2023-02-08,partner,427,14.2,2024-11,30.0,12482.0,0.0
S-fa2170,A-ad3abd,2024-10-14,,Pro,44,2156,25872,False,False,False,False,monthly,True,0,1,Company_410,FinTech,US,2023-03-03,event,472,15.7,2024-10,70.0,22852.0,4.0
S-f50851,A-c58f49,2024-11-07,,Enterprise,70,13930,167160,False,False,False,False,monthly,True,0,1,Company_480,EdTech,US,2024-07-31,other,448,14.9,2024-11,59.0,15139.0,3.0
S-89e98a,A-c222ab,2024-12-27,,Pro,32,1568,18816,False,False,False,False,monthly,True,0,1,Company_206,Cybersecurity,US,2024-05-10,other,398,13.3,2024-12,124.0,28208.0,9.0
S-51dd23,A-7c6b6b,2024-12-14,,Basic,6,114,1368,False,False,False,False,monthly,True,0,1,Company_223,FinTech,US,2024-11-30,other,411,13.7,2024-12,79.0,16019.0,7.0
S-532e80,A-993085,2023-09-30,,Enterprise,31,6169,74028,False,False,False,False,annual,False,0,1,Company_258,HealthTech,US,2023-06-01,ads,852,28.4,2023-09,13.0,363.0,1.0
S-1682d4,A-c16b88,2024-12-26,,Enterprise,23,4577,54924,False,False,False,False,annual,False,0,1,Company_431,HealthTech,US,2023-12-02,event,399,13.3,2024-12,42.0,17040.0,5.0
S-dcbf45,A-0f3e88,2024-01-01,,Pro,22,1078,12936,False,True,False,False,monthly,True,0,1,Company_428,HealthTech,US,2023-07-23,other,759,25.3,2024-01,88.0,22305.0,3.0
S-7151d9,A-eb7c38,2024-04-12,,Basic,102,1938,23256,False,True,False,False,annual,True,0,1,Company_47,DevTools,AU,2024-02-25,organic,657,21.9,2024-04,33.0,9716.0,2.0
S-523cce,A-1b9609,2024-08-28,,Enterprise,30,5970,71640,False,False,False,False,monthly,True,0,1,Company_5,EdTech,IN,2023-10-12,ads,519,17.3,2024-08,43.0,12227.0,0.0
S-c069ab,A-956988,2024-12-05,,Enterprise,55,10945,131340,False,False,False,False,annual,True,0,1,Company_14,EdTech,UK,2024-11-30,ads,420,14.0,2024-12,97.0,18010.0,3.0
S-d66d63,A-6c093d,2023-08-25,,Pro,13,637,7644,False,False,False,False,annual,True,0,1,Company_12,DevTools,US,2023-04-14,partner,888,29.6,2023-08,110.0,31067.0,6.0
S-6f75be,A-65a46c,2024-03-05,,Enterprise,78,15522,186264,False,False,False,False,monthly,True,0,1,Company_95,HealthTech,US,2023-11-04,event,695,23.2,2024-03,9.0,4131.0,0.0
S-ea3d54,A-439b2f,2024-05-30,,Enterprise,1,199,2388,False,False,False,False,monthly,False,0,1,Company_152,DevTools,US,2024-02-21,ads,609,20.3,2024-05,43.0,9216.0,2.0
S-dc6a2a,A-309e54,2024-12-21,,Pro,15,0,0,True,False,False,False,monthly,True,0,1,Company_371,DevTools,US,2024-12-09,other,404,13.5,2024-12,37.0,15938.0,2.0
S-e21910,A-50f3f7,2024-02-02,,Basic,31,589,7068,False,False,False,False,monthly,True,0,1,Company_140,HealthTech,US,2023-12-22,partner,727,24.2,2024-02,50.0,14769.0,1.0
S-6cfb27,A-a8d89d,2024-09-29,,Basic,13,247,2964,False,False,False,False,monthly,True,0,1,Company_326,EdTech,US,2023-12-08,ads,487,16.2,2024-09,81.0,27223.0,8.0
S-37a280,A-40906c,2024-05-28,,Basic,92,0,0,True,False,False,False,monthly,True,0,1,Company_235,EdTech,US,2024-03-27,ads,611,20.4,2024-05,35.0,10827.0,3.0
S-81caea,A-3932db,2024-02-15,,Basic,19,361,4332,False,True,True,False,monthly,True,0,1,Company_144,HealthTech,CA,2023-10-04,other,714,23.8,2024-02,67.0,23322.0,6.0
S-af430c,A-1b7577,2024-12-29,,Pro,11,539,6468,False,False,False,False,monthly,True,0,1,Company_39,Cybersecurity,US,2024-10-27,other,396,13.2,2024-12,48.0,14125.0,3.0
S-e2c20a,A-3be56b,2023-12-16,,Pro,62,3038,36456,False,False,False,False,monthly,True,0,1,Company_200,HealthTech,IN,2023-10-26,event,775,25.8,2023-12,77.0,27319.0,4.0
S-cbfd83,A-fa2041,2024-06-16,,Pro,52,2548,30576,False,False,False,False,monthly,True,0,1,Company_211,HealthTech,US,2024-05-29,organic,592,19.7,2024-06,30.0,9234.0,0.0
S-864157,A-039727,2024-12-15,,Pro,25,1225,14700,False,False,False,False,annual,True,0,1,Company_107,EdTech,AU,2024-11-02,organic,410,13.7,2024-12,45.0,18982.0,1.0
S-d9d6ac,A-054577,2024-07-17,,Enterprise,3,597,7164,False,False,True,False,annual,True,0,1,Company_455,EdTech,UK,2024-04-28,ads,561,18.7,2024-07,79.0,17689.0,2.0
S-67da25,A-5a92e7,2024-07-22,,Basic,7,133,1596,False,False,False,False,annual,True,0,1,Company_413,HealthTech,US,2024-06-11,ads,556,18.5,2024-07,37.0,4941.0,3.0
S-80016a,A-1b9609,2024-01-11,,Enterprise,5,995,11940,False,False,False,False,monthly,True,0,1,Company_5,EdTech,IN,2023-10-12,ads,749,25.0,2024-01,7.0,2929.0,2.0
S-817cf0,A-378b99,2024-10-14,,Pro,9,441,5292,False,False,False,False,annual,True,0,1,Company_60,EdTech,UK,2024-09-01,ads,472,15.7,2024-10,30.0,7760.0,0.0
S-c9e261,A-dcc3f1,2024-10-29,,Enterprise,21,4179,50148,False,False,True,False,monthly,True,0,1,Company_314,HealthTech,US,2023-12-27,event,457,15.2,2024-10,52.0,12765.0,2.0
S-49b0da,A-fe79a5,2024-11-14,,Enterprise,9,1791,21492,False,False,False,False,annual,True,0,1,Company_81,HealthTech,IN,2024-02-21,ads,441,14.7,2024-11,7.0,3402.0,1.0
S-765100,A-b7ef83,2024-06-29,,Basic,43,817,9804,False,False,False,False,monthly,True,0,1,Company_474,Cybersecurity,UK,2024-05-29,partner,579,19.3,2024-06,46.0,20995.0,2.0
S-62fb8e,A-ef84cf,2024-03-12,,Enterprise,8,0,0,True,False,False,False,monthly,True,0,1,Company_274,EdTech,US,2024-03-01,partner,688,22.9,2024-03,87.0,27324.0,5.0
S-3e0382,A-425e76,2024-05-24,,Basic,27,513,6156,False,False,False,False,monthly,True,0,1,Company_110,DevTools,UK,2023-05-17,other,615,20.5,2024-05,0.0,0.0,0.0
S-fc4ac6,A-ac14bb,2024-02-22,2024-06-13,Basic,21,399,4788,False,False,False,True,monthly,True,1,0,Company_15,FinTech,US,2023-09-08,partner,112,3.7,2024-02,66.0,19021.0,6.0
S-798707,A-6e7827,2023-08-02,,Pro,8,392,4704,False,True,False,False,annual,True,0,1,Company_372,DevTools,US,2023-03-26,other,911,30.4,2023-08,25.0,5811.0,0.0
S-039a8e,A-331424,2024-02-16,2024-08-12,Basic,11,209,2508,False,False,False,True,annual,False,1,0,Company_246,DevTools,US,2023-11-06,organic,178,5.9,2024-02,21.0,9871.0,4.0
S-d9f518,A-09540c,2024-11-14,,Pro,67,3283,39396,False,False,False,False,annual,True,0,1,Company_239,Cybersecurity,CA,2023-10-30,event,441,14.7,2024-11,55.0,12814.0,2.0
S-eb23dd,A-4ef964,2024-09-27,2024-10-29,Basic,38,722,8664,False,False,False,True,monthly,True,1,0,Company_262,HealthTech,US,2024-03-07,organic,32,1.1,2024-09,75.0,18544.0,2.0
S-816354,A-186a44,2024-05-20,,Pro,20,0,0,True,False,False,False,monthly,True,0,1,Company_101,HealthTech,US,2023-08-07,ads,619,20.6,2024-05,40.0,11826.0,6.0
S-4e4b10,A-4e631b,2024-08-22,,Basic,22,418,5016,False,False,False,False,monthly,False,0,1,Company_298,FinTech,US,2024-03-16,other,525,17.5,2024-08,37.0,16523.0,5.0
S-2fd486,A-18793f,2024-12-29,,Pro,148,7252,87024,False,False,False,False,annual,True,0,1,Company_488,EdTech,US,2024-12-18,organic,396,13.2,2024-12,12.0,1068.0,0.0
S-70a8d6,A-bcbe98,2024-11-20,,Pro,46,2254,27048,False,True,False,False,annual,True,0,1,Company_452,Cybersecurity,US,2024-07-29,other,435,14.5,2024-11,39.0,10572.0,0.0
S-3bb8a2,A-659280,2024-04-28,,Enterprise,19,3781,45372,False,False,False,False,monthly,False,0,1,Company_417,FinTech,IN,2023-11-17,event,641,21.4,2024-04,38.0,8838.0,3.0
S-b0e621,A-ced9aa,2024-11-23,,Pro,3,147,1764,False,False,False,False,monthly,True,0,1,Company_310,DevTools,US,2024-10-05,other,432,14.4,2024-11,25.0,10468.0,2.0
S-7018bf,A-625d0b,2024-10-17,,Pro,42,2058,24696,False,False,False,False,monthly,False,0,1,Company_290,EdTech,AU,2024-09-02,ads,469,15.6,2024-10,10.0,3000.0,2.0
S-326577,A-fda07f,2024-09-22,,Basic,7,133,1596,False,False,False,False,annual,True,0,1,Company_230,Cybersecurity,FR,2024-08-11,partner,494,16.5,2024-09,33.0,10770.0,4.0
S-26deeb,A-8adedc,2024-09-07,,Pro,68,3332,39984,False,False,False,False,annual,True,0,1,Company_300,EdTech,US,2024-02-11,event,509,17.0,2024-09,19.0,5387.0,0.0
S-59c612,A-aa9511,2023-10-25,,Basic,23,437,5244,False,False,False,False,monthly,True,0,1,Company_203,DevTools,US,2023-10-10,other,827,27.6,2023-10,37.0,13684.0,3.0
S-d933e7,A-fdfc91,2024-03-31,,Pro,29,1421,17052,False,False,False,False,monthly,True,0,1,Company_414,Cybersecurity,US,2023-05-06,ads,669,22.3,2024-03,129.0,28202.0,4.0
S-45ee20,A-1619f8,2024-07-21,,Basic,29,551,6612,False,False,False,False,monthly,True,0,1,Company_183,DevTools,US,2024-05-20,organic,557,18.6,2024-07,93.0,29708.0,0.0
S-8c9649,A-c9bb3e,2024-09-30,,Pro,10,490,5880,False,False,False,False,monthly,False,0,1,Company_336,EdTech,US,2024-03-24,ads,486,16.2,2024-09,61.0,20198.0,2.0
S-83b708,A-2d1036,2024-09-02,,Basic,69,1311,15732,False,False,False,False,monthly,True,0,1,Company_399,FinTech,US,2024-06-14,ads,514,17.1,2024-09,66.0,20140.0,1.0
S-f84a6f,A-d27f50,2024-07-22,2024-10-14,Enterprise,44,8756,105072,False,False,False,True,monthly,True,1,0,Company_163,Cybersecurity,UK,2024-07-20,ads,84,2.8,2024-07,12.0,2664.0,0.0
S-369495,A-b3fe05,2024-10-20,2024-11-18,Pro,8,392,4704,False,False,False,True,monthly,True,1,0,Company_238,Cybersecurity,CA,2024-05-28,partner,29,1.0,2024-10,42.0,18957.0,3.0
S-6f0aa3,A-1986ca,2023-11-16,,Enterprise,20,0,0,True,False,False,False,monthly,True,0,1,Company_197,HealthTech,IN,2023-01-30,ads,805,26.8,2023-11,41.0,13537.0,0.0
S-da198f,A-b07346,2024-11-06,,Basic,51,969,11628,False,False,False,False,annual,True,0,1,Company_269,HealthTech,US,2024-10-10,partner,449,15.0,2024-11,97.0,30870.0,2.0
S-c0a7d8,A-0dbdc6,2024-10-26,,Enterprise,30,5970,71640,False,False,False,False,monthly,True,0,1,Company_366,Cybersecurity,DE,2023-02-12,other,460,15.3,2024-10,21.0,5722.0,5.0
S-b6aefa,A-6da850,2024-09-01,,Pro,5,245,2940,False,False,False,False,annual,True,0,1,Company_293,FinTech,IN,2023-10-07,organic,515,17.2,2024-09,50.0,13377.0,6.0
S-d19216,A-17939a,2024-12-28,2024-12-29,Basic,86,1634,19608,False,False,False,True,monthly,True,1,0,Company_162,HealthTech,US,2024-12-26,organic,1,0.0,2024-12,67.0,22286.0,8.0
S-330457,A-ad3abd,2024-07-20,,Pro,44,2156,25872,False,False,False,False,monthly,False,0,1,Company_410,FinTech,US,2023-03-03,event,558,18.6,2024-07,32.0,7548.0,0.0
S-495d33,A-50f3f7,2024-07-24,,Basic,31,589,7068,False,False,False,False,monthly,True,0,1,Company_140,HealthTech,US,2023-12-22,partner,554,18.5,2024-07,77.0,25998.0,4.0
S-adf00a,A-de24d5,2024-11-15,,Enterprise,17,3383,40596,False,False,False,False,annual,True,0,1,Company_231,DevTools,US,2024-11-05,other,440,14.7,2024-11,33.0,8682.0,3.0
S-a54381,A-149a69,2024-12-05,,Basic,34,646,7752,False,False,False,False,monthly,False,0,1,Company_302,DevTools,US,2024-10-17,event,420,14.0,2024-12,81.0,19151.0,2.0
S-21b68e,A-4f18f0,2024-04-25,,Enterprise,25,0,0,True,False,False,False,monthly,True,0,1,Company_145,DevTools,CA,2024-04-21,other,644,21.5,2024-04,87.0,25857.0,4.0
S-4040a9,A-6f50ae,2024-05-14,,Pro,19,931,11172,False,False,False,False,monthly,False,0,1,Company_466,FinTech,US,2023-09-21,partner,625,20.8,2024-05,73.0,24084.0,5.0
S-8966c9,A-cd458b,2024-09-26,,Basic,27,513,6156,False,False,False,False,monthly,True,0,1,Company_430,DevTools,US,2024-06-15,other,490,16.3,2024-09,80.0,24480.0,7.0
S-70275b,A-f45426,2024-08-09,,Basic,20,380,4560,False,False,True,False,annual,True,0,1,Company_172,HealthTech,US,2024-08-05,organic,538,17.9,2024-08,55.0,22096.0,2.0
S-6cff51,A-c37601,2024-12-23,,Pro,28,1372,16464,False,False,False,False,annual,True,0,1,Company_48,EdTech,US,2024-10-31,partner,402,13.4,2024-12,78.0,20726.0,3.0
S-0185ce,A-50f3f7,2024-06-01,,Pro,31,0,0,True,False,False,False,annual,False,0,1,Company_140,HealthTech,US,2023-12-22,partner,607,20.2,2024-06,47.0,7371.0,3.0
S-e5bed6,A-05f0e5,2024-11-23,,Pro,58,2842,34104,False,False,False,False,annual,True,0,1,Company_40,FinTech,US,2023-05-04,partner,432,14.4,2024-11,41.0,10381.0,5.0
S-3e453b,A-883b7d,2024-04-21,,Pro,17,833,9996,False,False,False,False,annual,False,0,1,Company_313,Cybersecurity,IN,2024-03-28,other,648,21.6,2024-04,45.0,10211.0,5.0
S-c341e1,A-bb2f49,2024-09-04,,Pro,14,686,8232,False,False,False,False,monthly,True,0,1,Company_356,Cybersecurity,US,2023-05-28,other,512,17.1,2024-09,23.0,7162.0,4.0
S-2bef13,A-c16b88,2024-06-10,,Enterprise,45,8955,107460,False,False,False,False,monthly,False,0,1,Company_431,HealthTech,US,2023-12-02,event,598,19.9,2024-06,32.0,8349.0,0.0
S-ccf9c8,A-956988,2024-12-14,,Basic,1,19,228,False,False,False,False,monthly,False,0,1,Company_14,EdTech,UK,2024-11-30,ads,411,13.7,2024-12,60.0,10347.0,5.0
S-8eff6d,A-9b9fe9,2023-11-20,,Pro,9,441,5292,False,False,True,False,annual,True,0,1,Company_71,EdTech,AU,2023-09-28,other,801,26.7,2023-11,41.0,12775.0,4.0
S-927235,A-e61e98,2024-01-15,,Basic,19,361,4332,False,False,False,False,monthly,True,0,1,Company_115,FinTech,US,2023-10-20,partner,745,24.8,2024-01,21.0,2256.0,1.0
S-0ff1eb,A-cb5333,2024-09-30,,Enterprise,33,6567,78804,False,False,False,False,monthly,True,0,1,Company_370,DevTools,US,2024-03-26,ads,486,16.2,2024-09,41.0,8387.0,3.0
S-c287ef,A-6dee43,2024-07-29,,Basic,23,437,5244,False,False,False,False,annual,False,0,1,Company_478,FinTech,UK,2023-08-12,other,549,18.3,2024-07,27.0,3572.0,1.0
S-8eb955,A-bcbe98,2024-08-09,,Basic,46,874,10488,False,False,False,False,monthly,True,0,1,Company_452,Cybersecurity,US,2024-07-29,other,538,17.9,2024-08,62.0,19763.0,5.0
S-0891f1,A-e1b9cd,2024-01-03,,Basic,40,760,9120,False,False,True,False,annual,False,0,1,Company_484,DevTools,US,2023-02-26,event,757,25.2,2024-01,75.0,23959.0,11.0
S-266ada,A-794a0b,2024-06-24,,Pro,23,1127,13524,False,False,False,False,monthly,True,0,1,Company_168,HealthTech,DE,2023-06-02,organic,584,19.5,2024-06,28.0,13038.0,1.0
S-e50f43,A-4a4c2d,2023-09-20,,Enterprise,54,10746,128952,False,False,False,False,annual,True,0,1,Company_473,DevTools,US,2023-05-02,event,862,28.7,2023-09,48.0,15692.0,2.0
S-3647aa,A-94d3da,2023-09-09,,Pro,41,0,0,True,False,False,False,monthly,True,0,1,Company_61,HealthTech,US,2023-05-03,other,873,29.1,2023-09,66.0,13133.0,1.0
S-cfb886,A-54d94a,2024-12-19,,Pro,27,1323,15876,False,False,False,False,annual,True,0,1,Company_385,Cybersecurity,IN,2023-05-01,event,406,13.5,2024-12,12.0,2976.0,0.0
S-15d2d2,A-96bbc6,2024-06-07,,Enterprise,39,7761,93132,False,False,False,False,monthly,True,0,1,Company_342,Cybersecurity,US,2024-05-07,organic,601,20.0,2024-06,72.0,25644.0,3.0
S-462bd2,A-e7a1e2,2024-10-23,,Enterprise,3,0,0,True,False,False,False,annual,True,0,1,Company_295,Cybersecurity,US,2024-06-23,event,463,15.4,2024-10,64.0,27582.0,6.0
S-83e7bb,A-781cc0,2024-10-09,,Pro,16,0,0,True,True,False,False,annual,True,0,1,Company_499,EdTech,US,2024-09-04,organic,477,15.9,2024-10,46.0,15786.0,1.0
